wind speed,debris name,alongwind_mean,alongwind_std_dev,acrosswind_mean,acrosswind_std_dev
120,MODULAR MT,149.4871412193764,69.23846483483032,-1.468046788912036,69.23846483483032
120,BUILT-UP,223.19375851750053,113.04045774897317,-0.05587414916723273,113.04045774897317
120,POLY TPO,28.644352272233995,16.061113520235057,0.029916229272698602,16.061113520235057
125,ENG SHINGL,228.65615458748368,101.42761012003227,3.083649342820247,101.42761012003227
125,COMP SHNGL,221.0980402748881,112.50400092281542,-0.5247487915119331,112.50400092281542
125,STAND SEAM,176.6447844549797,81.85743440272105,-0.22070800775482993,81.85743440272105
125,MODULAR MT,149.1498813355166,70.10235177736317,0.3920501263178694,70.10235177736317
125,BUILT-UP,234.11180330141391,118.97694884373293,2.1521001604821532,118.97694884373293
125,POLY TPO,29.060165418045717,16.09642831707634,0.14952981590562195,16.09642831707634
130,ENG SHINGL,224.60396688348717,100.78489318051415,-1.19423633083834,100.78489318051415
130,COMP SHNGL,232.61086706601554,119.7763781324414,-0.4741835927932878,119.7763781324414
130,STAND SEAM,178.84250307630262,82.5966678605303,-0.04239073037265216,82.5966678605303
130,MODULAR MT,148.27647417851304,70.64578626484379,-0.5959179132249406,70.64578626484379
130,BUILT-UP,247.8135153078087,121.47234886157344,-0.6440444626335762,121.47234886157344
130,POLY TPO,29.11371177294838,16.028294565920657,0.16226685846476854,16.028294565920657
135,ENG SHINGL,219.262616175715,105.71616355955797,0.06651280388263195,105.71616355955797
135,COMP SHNGL,245.03956229515393,126.11997736052253,2.102902011403528,126.11997736052253
135,STAND SEAM,181.25378761937407,83.43400049917899,0.16708210409964988,83.43400049917899
135,MODULAR MT,148.78208947960047,72.65424452168017,0.13949453504951043,72.65424452168017
135,BUILT-UP,255.64679342286374,124.6728317841181,3.0193066223493,124.6728317841181
135,POLY TPO,29.41566792618057,16.046391568437134,-0.34014373789622016,16.046391568437134
140,ENG SHINGL,218.46998836704606,106.4806680267581,0.7174241229914019,106.4806680267581
