disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,censusYear,id
4337,HAMPTON,FL,32044,1,2178.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120070003001033,2017,5c12d8dbf2238e6fe40c7f77
4337,MIAMI,FL,33170,1,24000.0,False,Renter,Other,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120860105004021,2017,5c12d8dbf2238e6fe40c7f4f
4337,NEW PORT RICHEY,FL,34652,3,105000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121010307002009,2017,5c12d8dbf2238e6fe40c7f54
4337,JACKSONVILLE,FL,32210,1,40000.0,False,Renter,Other,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120310126012007,2017,5c12d8dbf2238e6fe40c7f6d
4337,GIBSONTON,FL,33534,3,10000.0,False,Renter,Mobile Home,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120570138021022,2017,5c12d8dbf2238e6fe40c7f59
4337,MIAMI,FL,33135,1,8820.0,True,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860063011007,2017,5c12d8dbf2238e6fe40c7f68
4337,PALM SPRINGS,FL,33406,3,,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120990041022001,2017,5c12d8dbf2238e6fe40c7f5e
4337,TAMPA,FL,33619,1,20000.0,False,Owner,Other,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120570135032010,2017,5c12d8dbf2238e6fe40c7f94
4337,ST. CLOUD,FL,34769,5,17900.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120970434003053,2017,5c12d8dbf2238e6fe40c7f8b
4337,TAMPA,FL,33634,3,,False,Owner,House/Duplex,False,True,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120570116053074,2017,5c12d8dbf2238e6fe40c7fa8
4337,PONTE VEDRA BEACH,FL,32082,1,27000.0,False,Owner,House/Duplex,True,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,121090207052001,2017,5c12d8dbf2238e6fe40c7f86
4337,MIAMI,FL,33155,1,,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860077021047,2017,5c12d8dbf2238e6fe40c7f90
4337,ORLANDO,FL,32806,3,33000.0,False,Owner,House/Duplex,True,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,True,,,,,,True,False,0.0,120950138022014,2017,5c12d8dbf2238e6fe40c7f81
4337,LAUDERDALE LAKES,FL,33309,1,8652.0,False,Renter,Apartment,False,False,True,,False,False,12.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,True,1927.8,120110502073005,2017,5c12d8dbf2238e6fe40c7f9e
4337,SARASOTA,FL,34241,1,39852.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121150014021035,2017,5c12d8dbf2238e6fe40c7f99
4337,BONITA SPRINGS,FL,34135,1,30000.0,False,Owner,Mobile Home,False,False,True,499.5,True,False,0.0,False,False,,False,,True,False,True,1912.0,True,499.5,False,,True,,,,,,True,False,341.7,120710504001005,2017,5c12d8dbf2238e6fe40c7fa3
4337,MIAMI,FL,33196,3,68000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860196001067,2017,5c12d8dbf2238e6fe40c7fad
4337,NORTH LAUDERDALE,FL,33068,3,30000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120110205021000,2017,5c12d8dbf2238e6fe40c7fb7
4337,MIAMI,FL,33133,1,20000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860071041001,2017,5c12d8dbf2238e6fe40c7fc1
4337,GAINESVILLE,FL,32608,2,48000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120010022053005,2017,5c12d8dbf2238e6fe40c7fc6
4337,LONGWOOD,FL,32779,3,70000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121170216111004,2017,5c12d8dbf2238e6fe40c7fbc
4337,MIAMI GARDENS,FL,33055,1,24000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860100051005,2017,5c12d8dbf2238e6fe40c7fd0
4337,KISSIMMEE,FL,34743,4,27040.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120970427021064,2017,5c12d8dbf2238e6fe40c7fcb
4337,MIAMI,FL,33155,1,13000.0,False,Renter,Other,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860059033014,2017,5c12d8dbf2238e6fe40c7fd5
4337,PORT ST. LUCIE,FL,34953,5,35688.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121113821121090,2017,5c12d8dbf2238e6fe40c7fb2
4337,DADE CITY,FL,33523,2,,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121010323001035,2017,5c12d8dbf2238e6fe40c7fda
4337,MIAMI,FL,33177,4,,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860202003033,2017,5c12d8dbf2238e6fe40c7fe1
4337,LAUDERHILL,FL,33313,1,,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120110603022007,2017,5c12d8dbf2238e6fe40c8006
4337,MIRAMAR,FL,33027,1,19000.0,False,Renter,Townhouse,False,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120111103221017,2017,5c12d8dbf2238e6fe40c801e
4337,OVIEDO,FL,32765,2,45000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121170213172000,2017,5c12d8dbf2238e6fe40c8022
4337,BRADENTON,FL,34205,5,,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120810006011008,2017,5c12d8dbf2238e6fe40c8027
4337,MIAMI,FL,33125,4,,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860030032001,2017,5c12d8dbf2238e6fe40c7fee
4337,ORLANDO,FL,32803,2,,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120950111001009,2017,5c12d8dbf2238e6fe40c8000
4337,ORLANDO,FL,32825,1,24484.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,,2017,5c12d8dbf2238e6fe40c8018
4337,DELTONA,FL,32725,4,,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121270910223011,2017,5c12d8dbf2238e6fe40c7fe7
4337,ORLANDO,FL,32806,4,83571.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120950139001016,2017,5c12d8dbf2238e6fe40c7ff2
4337,BABSON PARK,FL,33827,1,,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121050154011081,2017,5c12d8dbf2238e6fe40c8024
4337,MIAMI,FL,33162,3,1.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,341.7,120860002142012,2017,5c12d8dbf2238e6fe40c7ff5
4337,CLEARWATER,FL,33756,4,120000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121030255012023,2017,5c12d8dbf2238e6fe40c7ff7
4337,DELRAY BEACH,FL,33444,1,30000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120990068022030,2017,5c12d8dbf2238e6fe40c7ffb
4337,OKEECHOBEE,FL,34972,1,29200.0,False,Owner,Mobile Home,False,False,True,2164.5,True,False,18.0,True,False,,False,,False,False,False,,True,2164.5,False,,False,,,,,,True,False,0.0,120939101021001,2017,5c12d8dbf2238e6fe40c801a
4337,NEW SMYRNA BEACH,FL,32168,1,,False,Owner,Mobile Home,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121270828022012,2017,5c12d8dbf2238e6fe40c8019
4337,TAMPA,FL,33609,1,68000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120570047002024,2017,5c12d8dbf2238e6fe40c7ff0
4337,NAPLES,FL,34112,1,6000.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120210107013001,2017,5c12d8dbf2238e6fe40c8005
4337,MIAMI,FL,33175,2,,False,Owner,House/Duplex,True,True,True,499.5,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860155004001,2017,5c12d8dbf2238e6fe40c7ff1
4337,JACKSONVILLE,FL,32209,1,76785.0,False,Owner,Other,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120310116002018,2017,5c12d8dbf2238e6fe40c8023
4337,FANNING SPRINGS,FL,32693,1,15000.0,False,Renter,Mobile Home,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120759703023069,2017,5c12d8dbf2238e6fe40c7ffa
4337,LAKE PANASOFFKEE,FL,33538,1,30000.0,False,Renter,Mobile Home,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121199115001064,2017,5c12d8dbf2238e6fe40c8004
4337,FORT MYERS,FL,33901,1,10000.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120710010005015,2017,5c12d8dbf2238e6fe40c8001
4337,ST. PETERSBURG,FL,33710,4,60000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121030225031000,2017,5c12d8dbf2238e6fe40c8015
4337,WINTER HAVEN,FL,33880,2,13476.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121050140051007,2017,5c12d8dbf2238e6fe40c7fff
4337,LECANTO,FL,34461,2,20160.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120174507012073,2017,5c12d8dbf2238e6fe40c7fe0
4337,FRUITLAND PARK,FL,34731,1,14000.0,False,Owner,Mobile Home,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120690304061066,2017,5c12d8dbf2238e6fe40c7fe5
4337,HIALEAH,FL,33012,3,55000.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860093091006,2017,5c12d8dbf2238e6fe40c7fdf
4337,POLK CITY,FL,33868,2,,False,Owner,Mobile Home,False,False,True,499.5,True,False,0.0,False,False,,False,,False,False,False,,True,499.5,False,,False,,,,,,True,False,341.7,121050116051063,2017,5c12d8dbf2238e6fe40c7fe8
4337,CASSELBERRY,FL,32707,4,,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121170214041042,2017,5c12d8dbf2238e6fe40c7fed
4337,HIALEAH,FL,33012,3,40000.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860007061002,2017,5c12d8dbf2238e6fe40c8028
4337,BOYNTON BEACH,FL,33435,2,26544.0,True,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120990057012000,2017,5c12d8dbf2238e6fe40c8013
4337,LAKELAND,FL,33805,1,18000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121050111003000,2017,5c12d8dbf2238e6fe40c7fe2
4337,OCALA,FL,34470,1,62712.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120830014021009,2017,5c12d8dbf2238e6fe40c800a
4337,WESLEY CHAPEL,FL,33545,1,,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121010321032016,2017,5c12d8dbf2238e6fe40c7fea
4337,BELLE GLADE,FL,33430,1,10000.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,True,341.7,120990082014005,2017,5c12d8dbf2238e6fe40c7ff6
4337,DOVER,FL,33527,4,26400.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120570124013003,2017,5c12d8dbf2238e6fe40c7fde
4337,FORT PIERCE,FL,34951,2,80000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121113811013059,2017,5c12d8dbf2238e6fe40c7fe4
4337,LAKE WORTH,FL,33461,2,,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120990045001003,2017,5c12d8dbf2238e6fe40c7fe9
4337,FORT LAUDERDALE,FL,33312,4,26248.0,False,Owner,House/Duplex,True,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120110429002011,2017,5c12d8dbf2238e6fe40c7fec
4337,NORTH MIAMI,FL,33161,1,,False,Owner,Condo,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860003063018,2017,5c12d8dbf2238e6fe40c7ffc
4337,BARTOW,FL,33830,1,12000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121050148031014,2017,5c12d8dbf2238e6fe40c8009
4337,NORTH LAUDERDALE,FL,33068,4,22000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120110204073010,2017,5c12d8dbf2238e6fe40c7ff3
4337,TAMPA,FL,33637,2,55000.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120570102041027,2017,5c12d8dbf2238e6fe40c800b
4337,LAKE HELEN,FL,32744,2,31700.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121270910012021,2017,5c12d8dbf2238e6fe40c8010
4337,ORLANDO,FL,32837,5,30500.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120950170111017,2017,5c12d8dbf2238e6fe40c801d
4337,DANIA BEACH,FL,33004,2,85000.0,False,Owner,House/Duplex,True,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120110801013015,2017,5c12d8dbf2238e6fe40c801f
4337,MIAMI BEACH,FL,33139,1,48000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860042051001,2017,5c12d8dbf2238e6fe40c7feb
4337,HIALEAH,FL,33016,4,25000.0,False,Owner,Condo,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860134001000,2017,5c12d8dbf2238e6fe40c7fe3
4337,MIAMI,FL,33125,2,30110.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860055014001,2017,5c12d8dbf2238e6fe40c800f
4337,BELLE GLADE,FL,33430,5,18000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120990081013031,2017,5c12d8dbf2238e6fe40c8014
4337,MIAMI,FL,33150,1,20000.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860014011002,2017,5c12d8dbf2238e6fe40c7fe6
4337,NAPLES,FL,34108,1,88098.0,False,Owner,Condo,True,True,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120210102152001,2017,5c12d8dbf2238e6fe40c800e
4337,OCALA,FL,34472,3,40000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120830012081060,2017,5c12d8dbf2238e6fe40c7fef
4337,RIVIERA BEACH,FL,33404,2,15000.0,False,Renter,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,True,341.7,120990012002005,2017,5c12d8dbf2238e6fe40c7ffe
4337,SAINT PETERSBURG,FL,33702,5,,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121030246011005,2017,5c12d8dbf2238e6fe40c8011
4337,FORT PIERCE,FL,34982,2,26400.0,False,Owner,Mobile Home,True,False,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121113816011018,2017,5c12d8dbf2238e6fe40c800d
4337,SUNRISE,FL,33323,4,,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120110601191024,2017,5c12d8dbf2238e6fe40c8003
4337,HIALEAH,FL,33010,2,22000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860008081029,2017,5c12d8dbf2238e6fe40c8029
4337,MIAMI,FL,33132,3,25000.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860037071011,2017,5c12d8dbf2238e6fe40c7ffd
4337,FORT LAUDERDALE,FL,33308,1,45000.0,False,Owner,House/Duplex,True,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120110402051012,2017,5c12d8dbf2238e6fe40c8020
4337,CLEARWATER,FL,33764,1,20000.0,False,Renter,Apartment,False,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,121030254052000,2017,5c12d8dbf2238e6fe40c800c
4337,PLANT CITY,FL,33567,3,20000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120570124032004,2017,5c12d8dbf2238e6fe40c8002
4337,HOMESTEAD,FL,33032,4,100000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860107043041,2017,5c12d8dbf2238e6fe40c7ff8
4337,LADY LAKE,FL,32159,5,74784.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120690304071035,2017,5c12d8dbf2238e6fe40c8008
4337,MIAMI,FL,33174,5,,False,Owner,Other,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860090212008,2017,5c12d8dbf2238e6fe40c7ff9
4337,TAMPA,FL,33614,1,10000.0,False,Renter,Other,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120570118041025,2017,5c12d8dbf2238e6fe40c802a
4337,SAINT CLOUD,FL,34772,3,95000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120970432051006,2017,5c12d8dbf2238e6fe40c8025
4337,DE LAND,FL,32724,1,,False,Owner,Condo,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,121270904001016,2017,5c12d8dbf2238e6fe40c8016
4337,MIAMI,FL,33177,1,,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860200004001,2017,5c12d8dbf2238e6fe40c7ff4
4337,TAMPA,FL,33610,1,12084.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120570010011010,2017,5c12d8dbf2238e6fe40c801b
4337,ORLANDO,FL,32835,1,28000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120950147021014,2017,5c12d8dbf2238e6fe40c8007
4337,MIAMI,FL,33136,2,10000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860034004033,2017,5c12d8dbf2238e6fe40c8012
4337,PAHOKEE,FL,33476,2,19000.0,False,Owner,Mobile Home,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120990080021012,2017,5c12d8dbf2238e6fe40c801c
4337,MIAMI,FL,33128,1,,False,Owner,House/Duplex,True,True,True,,,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120860052021012,2017,5c12d8dbf2238e6fe40c8026
4337,VERO BEACH,FL,32967,4,20000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120610503024021,2017,5c12d8dbf2238e6fe40c8017
4337,TAMPA,FL,33612,1,14000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120570002023003,2017,5c12d8dbf2238e6fe40c802b
4337,TAMPA,FL,33615,3,34000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120570051021020,2017,5c12d8dbf2238e6fe40c8021
4337,CRESCENT CITY,FL,32112,1,54000.0,False,Owner,House/Duplex,True,False,True,499.5,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,121079514011017,2017,5c12d8dbf2238e6fe40c8053
4337,KEYSTONE HEIGHTS,FL,32656,3,75000.0,False,Owner,House/Duplex,True,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120190311042020,2017,5c12d8dbf2238e6fe40c803f
4337,NAPLES,FL,34116,4,23400.0,False,Renter,Apartment,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120210104192017,2017,5c12d8dbf2238e6fe40c8077
4337,KEY LARGO,FL,33037,1,,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120879705002039,2017,5c12d8dbf2238e6fe40c804f
4337,MIAMI,FL,33155,3,40000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860059031016,2017,5c12d8dbf2238e6fe40c8067
4337,WEST PALM BEACH,FL,33417,4,15000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,False,False,,120990031024000,2017,5c12d8dbf2238e6fe40c806c
4337,BOCA RATON,FL,33433,1,18000.0,False,Owner,Townhouse,False,False,True,499.5,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120990077411013,2017,5c12d8dbf2238e6fe40c8049
4337,MIRAMAR,FL,33025,2,48000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120111103231013,2017,5c12d8dbf2238e6fe40c803a
4337,HIALEAH,FL,33015,1,75000.0,False,Owner,House/Duplex,True,True,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120860122002019,2017,5c12d8dbf2238e6fe40c8030
4337,ORLANDO,FL,32825,1,21835.0,False,Owner,Condo,False,False,True,1665.0,False,False,1.0,True,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120950167271020,2017,5c12d8dbf2238e6fe40c8036
4337,ORLANDO,FL,32805,7,74957.0,False,Owner,House/Duplex,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120950183003004,2017,5c12d8dbf2238e6fe40c8054
4337,JACKSONVILLE,FL,32218,1,39000.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120310102012061,2017,5c12d8dbf2238e6fe40c8062
4337,POMPANO BEACH,FL,33064,3,,False,Renter,Condo,False,False,True,,False,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,0.0,120110104053000,2017,5c12d8dbf2238e6fe40c8071
4337,HIALEAH,FL,33010,1,0.0,False,Renter,Apartment,False,False,False,,,False,,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,,120860007101018,2017,5c12d8dbf2238e6fe40c806d
4337,DELAND,FL,32724,1,12000.0,False,Renter,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121270903042029,2017,5c12d8dbf2238e6fe40c802f
4337,TITUSVILLE,FL,32780,2,6000.0,False,Renter,House/Duplex,False,False,True,,,False,0.0,False,False,,False,,True,False,False,,False,,False,,False,,,,,,True,False,0.0,120090610022010,2017,5c12d8dbf2238e6fe40c804a
4337,LAKE WALES,FL,33898,1,15000.0,False,Renter,Mobile Home,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,121050142011005,2017,5c12d8dbf2238e6fe40c8044
4337,MARATHON,FL,33050,1,29500.0,False,Owner,House/Duplex,False,False,False,,,False,,False,False,,False,,False,False,False,,False,,False,,False,,,,,,True,False,,120879711001026,2017,5c12d8dbf2238e6fe40c8059
4337,ORLANDO,FL,32835,4,60000.0,False,Renter,House/Duplex,False,False,True,,True,False,0.0,False,False,,False,,False,False,False,,False,,False,,False,Renter-Moderate Damage(Renter No Cost),,,,,True,False,0.0,120950148071045,2017,5c12d8dbf2238e6fe40c805e
