Edition,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180
ASCE 7-95,1.0,0.14795918367346947,0.30612244897959195,0.47448979591836743,0.653061224489796,0.8418367346938778,1.0408163265306123,1.2500000000000002,1.4693877551020404,1.6989795918367347,1.9387755102040816,2.188775510204082,2.4489795918367347,2.719387755102041,3.0000000000000004,3.2908163265306127,3.591836734693878,3.9030612244897958,4.224489795918368,4.556122448979592,4.89795918367347,5.25,5.612244897959184
ASCE 7-98,1.0,0.1479591836734697,0.306122448979592,0.4744897959183677,0.6530612244897961,0.8418367346938779,1.0408163265306123,1.2500000000000002,1.4693877551020411,1.6989795918367347,1.938775510204082,2.188775510204082,2.4489795918367347,2.719387755102041,3.0,3.2908163265306127,3.591836734693879,3.903061224489797,4.224489795918368,4.556122448979592,4.897959183673471,5.25,5.612244897959184
ASCE 7-10,1.0,0.1479591836734697,0.306122448979592,0.4744897959183677,0.6530612244897961,0.8418367346938779,1.0408163265306123,1.2500000000000002,1.4693877551020411,1.6989795918367347,1.938775510204082,2.188775510204082,2.4489795918367347,2.719387755102041,3.0,3.2908163265306127,3.591836734693879,3.903061224489797,4.224489795918368,4.556122448979592,4.897959183673471,5.25,5.612244897959184
ASCE 7-16,1.0,0.1479591836734697,0.306122448979592,0.4744897959183677,0.6530612244897961,0.8418367346938779,1.0408163265306123,1.2500000000000002,1.4693877551020411,1.6989795918367347,1.938775510204082,2.188775510204082,2.4489795918367347,2.719387755102041,3.0,3.2908163265306127,3.591836734693879,3.903061224489797,4.224489795918368,4.556122448979592,4.897959183673471,5.25,5.612244897959184
