35346-000-000,20720  PC BCH PKWY   PANAMA CITY BEACH 32413,"['17-0095', '17-0059', '13-1758', '7436', '919377', '20531']"
35348-000-000,20734  PC BCH PKWY   PANAMA CITY BEACH 32413,['B1761']
36554-080-000,109  CHARLES CLAUDE CIR   PANAMA CITY BEACH 32413,"['15-0646', '11-0060', '11-0371', '10-1030', '08-1447', 'B2225', '9509066']"
36554-090-000,111  CHARLES CLAUDE CIR   PANAMA CITY BEACH 32413,"['10-1318', '10-0615', '10-0286', '08-0926', '402593']"
36554-100-000,113  CHARLES CLAUDE CIR   PANAMA CITY BEACH 32413,"['17-1114', '926854']"
36557-000-000,19932  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['15-0040', '12-0294', '9808385']"
36557-010-000,119  LAKE PL   PANAMA CITY BEACH 32413,"['RR20-00807', 'SP023']"
36557-030-000,19974  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['09-0991', '09-0837', '07-1775', '07-1775', '502408']"
36557-031-000,19960  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['15-0824', '15-0245']"
36558-000-000,118  12TH ST   PANAMA CITY BEACH 32413,"['DIS19-12337', '15-0597', 'R060801']"
36560-010-000,130  12TH ST   PANAMA CITY BEACH 32413,"['RB19-01932', '09-0526', 'B07-0025', '9605733', '9510742']"
36561-000-000,124  12TH ST   PANAMA CITY BEACH 32413,"['92843', '9703724']"
36562-000-000,202  14TH ST   PANAMA CITY BEACH 32413,"['500944', '1635']"
36562-030-000,20012  1ST AVE   PANAMA CITY BEACH 32413,['9503042']
36562-040-000,208  14TH ST   PANAMA CITY BEACH 32413,"['13-1192', '9805693']"
36562-050-000,20008  1ST AVE   PANAMA CITY BEACH 32413,"['DIS19-10017', 'DIS19-03175']"
36563-000-000,19988  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['CR19-00020', '17-0013', '15-0146', '15-0022', '9514990', '9512522', '9512092', '9512002', '269']"
36565-000-000,20723  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['DIS19-12835', 'DIS19-12755', '16-0058', '07-1585', '9604574', '9602969', '9602967', '9514057', '9514057', '9513429', '9513429', '9511602', '9511602', '9510731', '9510747']"
36568-025-000,139  CHELSEA DR   PANAMA CITY BEACH 32413,"['B494', 'RF146']"
36568-030-000,141  CHELSEA DR   PANAMA CITY BEACH 32413,['92554']
36582-301-000,20303  PC BCH PKWY   PANAMA CITY BEACH 32413,['0402542']
36582-303-000,219  16TH ST   PANAMA CITY BEACH 32413,['501665']
36582-304-000,221  16TH ST   PANAMA CITY BEACH 32413,"['15-0049', '11270', '9406552']"
36582-305-000,223  16TH ST   PANAMA CITY BEACH 32413,"['9507665', '9507883', '9507882']"
36582-306-000,225  16TH ST   PANAMA CITY BEACH 32413,"['15-0039', '9509260', '9509261']"
36582-307-000,229  16TH ST   PANAMA CITY BEACH 32413,"['501655', 'B120', '9412302', '9412304']"
36582-308-000,231  16TH ST   PANAMA CITY BEACH 32413,"['501654', '9500046', '9406556']"
36582-309-000,235  16TH ST   PANAMA CITY BEACH 32413,['9406558']
36582-310-000,239  16TH ST   PANAMA CITY BEACH 32413,"['17-0910', '9513006', '9512847']"
36582-311-000,241  16TH ST   PANAMA CITY BEACH 32413,"['17-0909', '10-0373', '9507194']"
36582-312-000,243  16TH ST   PANAMA CITY BEACH 32413,"['9501884', '9501885']"
36582-313-000,245  16TH ST   PANAMA CITY BEACH 32413,"['15-0496', '9400451']"
36582-314-000,247  16TH ST   PANAMA CITY BEACH 32413,"['15-0615', '93-4553', '93-4554']"
36582-315-000,249  16TH ST   PANAMA CITY BEACH 32413,"['99-02079', '9211466']"
36582-316-000,301  16TH ST   PANAMA CITY BEACH 32413,"['14-1033', '9803231', '9211481']"
36582-317-000,305  16TH ST   PANAMA CITY BEACH 32413,"['500399', 'B119', '9210092']"
36582-318-000,309  16TH ST   PANAMA CITY BEACH 32413,"['11690765', '9211469']"
36582-319-000,311  16TH ST   PANAMA CITY BEACH 32413,['9211471']
36582-320-000,313  16TH ST   PANAMA CITY BEACH 32413,"['12-0008', 'B0119']"
36582-321-000,315  16TH ST   PANAMA CITY BEACH 32413,"['19-05188', '9406554']"
36718-000-000,19979  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['18-0017', '7345', '3404', '0522', '13983', '13984', '13985', '10699', '9612087', '20890']"
36721-000-000,  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['16-0082', '16-0079', '16-0996', '16-1007', '16-1008', '16-0080', '16-0461', '16-0462', '16-0464', '16-0464', '16-0012', '9502931', '9310023', '93-9200']"
37237-060-000,19618  PANAMA CITY BEACH PKWY   PANAMA CITY BEACH 32413,"['14-1064', '14-0567']"
37238-004-000,545  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['RB20-01175', 'DIS19-12565', '501653']"
37238-006-000,541  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['DIS19-06964', '09-0042', 'B567', 'RF671', 'B899']"
37238-008-000,570  LAKESHORE DR N  PANAMA CITY BEACH 32413,['13-1528']
37238-100-000,538  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['RR18-1148', '9709238', '9708993']"
37238-110-000,19408  PC BCH PKWY   PANAMA CITY BEACH 32413,"['13-0124', 'B07-1397', '3536', '5777']"
37238-140-000,537  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['RF873', 'B860', 'B847']"
37238-170-000,549  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['17-1231', '17-0860']"
37238-175-000,547  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['18-0043', '17-0862']"
37238-190-000,557  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['500222', '9405019']"
37238-200-000,561  LAKESHORE DR N  PANAMA CITY BEACH 32413,['932365']
37238-201-000,565  LAKESHORE DR N  PANAMA CITY BEACH 32413,"['16-1191', '9404843', '924187']"
37238-202-010,567  LAKESHORE DR N  PANAMA CITY BEACH 32413,['1819']
37238-203-010,571  LAKESHORE DR N  PANAMA CITY BEACH 32413,['1820']
37238-301-000,405  PARADISE BLVD   PANAMA CITY BEACH 32413,['12-0867']
37245-040-000,130  LAKE PL   PANAMA CITY BEACH 32413,['']
37246-000-000,216  DELUNA PL   PANAMA CITY BEACH 32413,"['13-0198', '12-1061', 'BO1272', 'B2063', 'B2255']"
37246-000-010,218  DE LUNA PL   PANAMA CITY BEACH 32413,['17-0584']
37247-000-000,214  DELUNA PL   PANAMA CITY BEACH 32413,['15-1210']
37250-010-000,212  DELUNA PL   PANAMA CITY BEACH 32413,['9510745']
37252-000-000,19605  PC BCH PKWY   PANAMA CITY BEACH 32413,"['08-0659', 'B06-1760', 'B1280', 'B1280']"
37252-020-000,18436  PC BCH PKWY   PANAMA CITY BEACH 32413,"['17-2124', '15-0218']"
37254-070-000,19433  PANAMA CITY BEACH PKWY   PANAMA CITY BEACH 32413,"['DIS19-02042', 'B0583']"
37263-000-000,19016  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['DIS20-00526', '14-0215', '13-0577', '500592', '500592', '402903', 'RF322', 'B373', 'B2521', '02040', '99-00722', '9611704', '9606337', '9513876', '9510915', '9510916', '93-6031', '932489', '931327', '924086', '918324', '19970', '19971']"
37264-000-000,19012  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['19-05796', '9601080', '7089']"
37264-010-000,19008  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['11-0749', '11-0728', 'R07-1517', 'B07-1340']"
37266-000-000,101  BENICIA PL   PANAMA CITY BEACH 32413,"['401579', 'RF-1128', '9513419', '9513419']"
37267-000-000,103  BENICIA PL   PANAMA CITY BEACH 32413,['18-06035']
37269-000-000,109  BENICIA PL   PANAMA CITY BEACH 32413,"['401602', '402751']"
37270-000-000,111  BENICIA PL   PANAMA CITY BEACH 32413,"['DIS19-03476', '9402713']"
37271-000-000,113  BENICIA PL   PANAMA CITY BEACH 32413,['20572']
37301-000-000,19216  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['RB19-00703', '10-0634', '9701893', '9604998', '96-02088', '20937']"
37304-000-000,19210  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['CB18-0196', '16-0121', '12-1349', '9510528']"
37305-000-000,107  EL REPOSO PL   PANAMA CITY BEACH 32413,"['R060870', '9405078']"
37306-000-000,109  EL REPOSO PL   PANAMA CITY BEACH 32413,['B400']
37307-000-000,111  EL REPOSO PL   PANAMA CITY BEACH 32413,"['09-0480', 'B1730', '9503504']"
37308-000-000,113  EL REPOSO PL   PANAMA CITY BEACH 32413,"['12-0090', '9507955']"
37309-000-000,117  EL REPOSO PL   PANAMA CITY BEACH 32413,"['RR18-1184', '60240']"
37310-000-000,119  EL REPOSO PL   PANAMA CITY BEACH 32413,"['13-0109', '9510738']"
32765-000-000,17280  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['2010667', '200943']"
32767-020-001,17135  FRONT BEACH RD  1 PANAMA CITY BEACH 32413,"['1594', '0599', '9802220', '9601058']"
32767-020-002,17135  FRONT BEACH RD  2 PANAMA CITY BEACH 32413,"['1594', '0599', '9601059']"
32767-020-003,17135  FRONT BEACH RD  3 PANAMA CITY BEACH 32413,"['1594', '0599', '9601060']"
32767-025-004,17135  FRONT BEACH RD  4 PANAMA CITY BEACH 32413,"['1594', '0599', '9601061']"
32767-025-006,17135  FRONT BEACH RD  6 PANAMA CITY BEACH 32413,"['1594', '0599', '9601062', '925853']"
32767-025-007,17135  FRONT BEACH RD  7 PANAMA CITY BEACH 32413,"['1594', '0599', '9601063', '925870']"
32767-025-008,17135  FRONT BEACH RD  8 PANAMA CITY BEACH 32413,"['1594', '0599', '9601064']"
32767-025-009,17135  FRONT BEACH RD  9 PANAMA CITY BEACH 32413,"['1594', '20042580', '0599', '9601065']"
32767-025-010,17135  FRONT BEACH RD  10 PANAMA CITY BEACH 32413,"['1594', '0599', '9601066']"
32767-025-011,17135  FRONT BEACH RD  11 PANAMA CITY BEACH 32413,"['1594', '0599', '9601067', '5616']"
32767-025-012,17135  FRONT BEACH RD  12 PANAMA CITY BEACH 32413,"['201904229', '0599', '9800515', '9601068', '925796']"
32767-025-013,17135  FRONT BEACH RD  13 PANAMA CITY BEACH 32413,"['202000922', '18-0751', '0599', '9801911', '9800395', '9601069']"
32767-025-014,17135  FRONT BEACH RD  14 PANAMA CITY BEACH 32413,"['17-0986', '0599', '9801151', '9601070', '5307']"
32767-025-015,17135  FRONT BEACH RD  15 PANAMA CITY BEACH 32413,"['1594', '0599', '9601071', '5340']"
32767-025-016,17135  FRONT BEACH RD  16 PANAMA CITY BEACH 32413,"['1594', '2008778', '0599', '9601072']"
32767-025-017,17135  FRONT BEACH RD  17 PANAMA CITY BEACH 32413,"['1594', '0599', '9601073', '92-5901']"
32767-025-018,17135  FRONT BEACH RD  18 PANAMA CITY BEACH 32413,"['1594', '9601074']"
32767-025-019,17135  FRONT BEACH RD  19 PANAMA CITY BEACH 32413,"['1594', '9601075']"
32775-000-000,17255  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['201904575', '201900147', '08-0413', '2131', '0853', '6668']"
32779-000-000,17140  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['1562', '2009638', '20062250', '4464', '4472', 'RF0573', '7628', '6612', '93-6215']"
32780-000-000,17138  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['201904304', '2009662', 'S06-0028', '5820', '5682']"
32781-000-000,16181  PC BCH PKWY   PANAMA CITY BEACH 32413,"['15-1774', '15-1765', '15-1765', '13-2058', '07-1439', '2007-638', '4992', '03-01810', '03-01746', '03-01453', '03-01453', '1453', '1275', '2269', '877']"
32783-002-000,16259  LULLWATER DR E  PANAMA CITY BEACH 32413,"['17-0161', '16-0685', '1162', '9801478', '5204']"
32783-004-000,16207  SKY AVE   PANAMA CITY BEACH 32413,"['19-0450', '2072', '1722', '5254', '5255']"
32783-005-000,16209  SKY AVE   PANAMA CITY BEACH 32413,['2011436']
32783-009-000,16220  SKY AVE   PANAMA CITY BEACH 32413,"['51804', '4996']"
32783-020-000,16210  SKY AVE   PANAMA CITY BEACH 32413,['2006576']
38188-010-000,18400  PC BCH PKWY   PANAMA CITY BEACH 32413,"['16-1874', '16-1618', '6741', '5117']"
38192-000-000,130  WELLS ST N  PANAMA CITY BEACH 32413,['4874']
38194-000-000,146  WELLS ST N  PANAMA CITY BEACH 32413,"['202002152', '1136', '9802654', '9601431']"
38195-000-000,148  WELLS ST N  PANAMA CITY BEACH 32413,['15-2155']
38195-010-000,150  WELLS ST N  PANAMA CITY BEACH 32413,"['16-0534', '1127', '99-00353', '6095']"
38196-000-000,152  WELLS ST N  PANAMA CITY BEACH 32413,['5326']
38197-000-000,166  WELLS ST N  PANAMA CITY BEACH 32413,"['17-1656', '17-0200', '15-2194', '13-493']"
38320-005-015,17710  PC BCH PKWY   PANAMA CITY BEACH 32413,"['20091438', '20091254', '2009693', '2009212']"
38320-005-040,17756 A PC BCH PKWY   PANAMA CITY BEACH 32413,"['200931', '200927', '1669', '1672']"
38320-005-070,17745  ASHLEY DR  A&B PANAMA CITY BEACH 32413,"['201903544', '18-1383']"
38320-005-090,17747  ASHLEY DR   PANAMA CITY BEACH 32413,"['2521', '1755']"
38320-005-105,17803  ASHLEY DR   PANAMA CITY BEACH 32413,"['201900157', '16-1835']"
38320-005-120,17687  ASHLEY DR   PANAMA CITY BEACH 32413,['201901011']
38320-005-130,17680  ASHLEY DR   PANAMA CITY BEACH 32413,['4516']
38320-005-170,17610  ASHLEY DR   PANAMA CITY BEACH 32413,['15-0232']
38320-005-180,17639  ASHLEY DR   PANAMA CITY BEACH 32413,['17-0558']
38320-005-190,17633  ASHLEY DR   PANAMA CITY BEACH 32413,['13-2082']
38320-005-200,17616  ASHLEY DR   PANAMA CITY BEACH 32413,"['13-2366', '20082643', '20081189']"
38320-005-210,17614  ASHLEY DR   PANAMA CITY BEACH 32413,"['20072229', '20062192']"
38320-005-240,17650  ASHLEY WAY   PANAMA CITY BEACH 32413,['12-752']
38320-005-250,17618  ASHLEY DR   PANAMA CITY BEACH 32413,['17-2222']
38320-020-010,154  GRIFFIN BLVD   PANAMA CITY BEACH 32413,"['202000695', '201901308', '18-1904', '42675']"
38320-020-020,130  GRIFFIN BLVD   PANAMA CITY BEACH 32413,"['18-1025', '15-2208']"
38320-020-025,17704  ASHLEY DR   PANAMA CITY BEACH 32413,"['202000828', '201901883', '201901884']"
38320-020-045,17703  ASHLEY DR  SUITS PANAMA CITY BEACH 32413,"['201900475', '201802892', '201701930']"
38320-020-050,158  GRIFFIN BLVD   PANAMA CITY BEACH 32413,"['07-1639', '42484']"
38320-020-055,  GRIFFIN BLVD   PANAMA CITY BEACH 32413,"['17-2605', '15-2052']"
38320-020-060,17740  ASHLEY DR   PANAMA CITY BEACH 32413,"['16-1192', '15-0538', '12-1773', '12-467', '20081721', '200645', '51674', '938', '4478', '408160']"
38320-020-090,17742  ASHLEY DR   PANAMA CITY BEACH 32413,"['201900105', '2011893', '2010896']"
38320-030-011,17601  ASHLEY DR   PANAMA CITY BEACH 32413,"['200997', '200959', '20081605', '2008949', '2008785', '07-1135', '07-1136', '07-1137']"
38322-007-000,17775  PC BCH PKWY   PANAMA CITY BEACH 32413,"['201901969', '1089', '07-83']"
38322-011-000,17750  PC BCH PKWY   PANAMA CITY BEACH 32413,"['201901013', '14-1030', '14-1030']"
38324-501-000,17842  ASHLEY DR   PANAMA CITY BEACH 32413,['2009717']
38324-510-000,100  AMAR PL   PANAMA CITY BEACH 32413,"['14-1176', 'B0677']"
38324-603-000,105  ESTES PL   PANAMA CITY BEACH 32413,['1535']
38324-606-000,108  ESTES PL   PANAMA CITY BEACH 32413,['201901354']
38324-607-000,106  ESTES PL   PANAMA CITY BEACH 32413,"['19-0354', '16-0779']"
38324-608-000,104  ESTES PL   PANAMA CITY BEACH 32413,['15-1847']
38324-609-000,102  ESTES PL   PANAMA CITY BEACH 32413,"['17-0458', '20062107']"
38324-610-000,100  ESTES PL   PANAMA CITY BEACH 32413,['07-1442']
38325-010-000,17290  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['5051', '5007', '6786', '9700887']"
38327-000-000,17458  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['202000578', '201904655', '17-2161']"
38327-005-000,17456  FRONT BEACH RD   PANAMA CITY BEACH 32413,['2010666']
38327-027-000,17446  PC BCH PKWY   PANAMA CITY BEACH 32413,"['13-1575', '07-1704', '393', '027', '', '6100']"
38327-030-000,17462  FRONT BEACH RD  2B-3 PANAMA CITY BEACH 32413,"['18-2065', '4847']"
38327-041-000,17462  FRONT BEACH RD  B6 B6 PANAMA CITY BEACH 32413,['201903947']
38327-042-000,17462  FRONT BEACH RD  6 B5 PANAMA CITY BEACH 32413,['15-0001']
38327-043-000,17462  FRONT BEACH RD  6 A3 PANAMA CITY BEACH 32413,"['201802548', '18-0190']"
38327-045-000,17462  FRONT BEACH RD  6 B2 PANAMA CITY BEACH 32413,['15-0002']
38327-046-000,17462  FRONT BEACH RD  B6A1 PANAMA CITY BEACH 32413,['18-2102']
38327-048-000,17462  FRONT BEACH RD  6 B4 PANAMA CITY BEACH 32413,['13-27']
38327-049-000,17462  FRONT BEACH RD  B6B1 PANAMA CITY BEACH 32413,"['15-0003', '03-01629']"
38327-085-000,17462  FRONT BEACH RD  2 A3 PANAMA CITY BEACH 32413,['5993']
38327-086-000,17462  FRONT BEACH RD  2 B5 PANAMA CITY BEACH 32413,['14-1032']
38328-000-000,17495  PC BCH PKWY   PANAMA CITY BEACH 32413,['7660']
38328-010-000,17500  PC BCH PKWY   PANAMA CITY BEACH 32413,"['1452', '']"
38329-000-000,17403  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['16-2175', '15-1994', '14-2217', '14-2218', '2010202', '20091421', 'B1901', '99-00029', '9801977', '9701874', '9601491', '7487', '7206', '6506', '6364', '6099', '5893', '5763', '5582', '5583', '5114', '925911', '925881']"
38330-000-000,17403  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['2010202', '7487', '6506', '6364', '925881', '5406']"
38331-020-000,17469  FRONT BEACH RD  194 PANAMA CITY BEACH 32413,"['18-0141', '7601', '7316']"
38331-021-000,17467  FRONT BEACH RD  193 PANAMA CITY BEACH 32413,"['18-0141', '9600954', '7683']"
38331-022-000,17471  FRONT BEACH RD  195 PANAMA CITY BEACH 32413,"['7317', '7602', '99-00021']"
38331-023-000,17473  FRONT BEACH RD  196 PANAMA CITY BEACH 32413,"['7318', '7603']"
38331-024-000,17475  FRONT BEACH RD  197 PANAMA CITY BEACH 32413,"['5233', '9600955']"
38337-005-000,17501  PC BCH PKWY   PANAMA CITY BEACH 32413,"['925627', '9802450']"
38374-000-000,17616  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['RF833', 'RF1939']"
38375-010-000,17609  FRONT BEACH RD   PANAMA CITY BEACH 32413,['9601199']
38376-000-000,17615  PANAMA CITY BEACH PKWY   PANAMA CITY BEACH 32413,"['12-927', '9700754']"
38376-004-000,208  SUNDIAL ST  1 & 2 PANAMA CITY BEACH 32413,"['18-1135', '17-1429']"
38376-005-000,17619  PC BCH PKWY   PANAMA CITY BEACH 32413,['201903559']
38376-020-000,202  SUNDIAL ST   PANAMA CITY BEACH 32413,['2010600']
38376-021-000,204  SUNDIAL CT   PANAMA CITY BEACH 32413,['2010599']
38376-022-000,206  SUNDIAL CT   PANAMA CITY BEACH 32413,['2010601']
38376-023-000,218  SUNDIAL ST   PANAMA CITY BEACH 32413,"['202001985', '17-0845', '2010598']"
38376-024-000,220  SUNDIAL ST   PANAMA CITY BEACH 32413,['2010602']
38378-010-000,17578  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['18-1145', '17-0993']"
38379-000-000,249  SHALIMAR ST   PANAMA CITY BEACH 32413,"['18-2018', '07-1102', '60318']"
38380-010-000,199  SHALIMAR ST   PANAMA CITY BEACH 32413,"['201901375', '19-0006', '18-0526', '2005374', '915286', '5220', '5221', '4857']"
38383-000-000,17554  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['202001178', '202001201', '11-1168', '2010139', '2008552', '041823', '03-01853', '9801045', '9509965']"
32745-005-060,17259  PC BCH PKWY   PANAMA CITY BEACH 32413,['13-257']
32745-020-000,17312  PC BCH PKWY   PANAMA CITY BEACH 32413,"['17-2729', '17-2328', '6671']"
32745-030-000,107  CIRCLE DR   PANAMA CITY BEACH 32413,['7491']
32745-050-000,17255  PC BCH PKWY   PANAMA CITY BEACH 32413,"['13-207', '4437', '9802656']"
32746-000-000,17190  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['12-1440', '2012153', '1308', '1233', '6013']"
32746-100-000,17180  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['16-0630', '13-2289', '13-1355', '2011270', '20101148', '20081188', '041894', '4560', '03-01855', '294', '239', '6341', '5812', '5765', '925672', '915304']"
32748-001-000,17185  FRONT BEACH RD  8 PANAMA CITY BEACH 32413,['18-1340']
32751-000-000,17255  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['17-0971', '14-626', '2010301', '2008348', '51140', '858', '9802649', '9701181', '6668', '6026', '5647']"
32753-000-000,17329  PC BCH PKWY   PANAMA CITY BEACH 32413,"['202000705', '201902248', '2010921', '20071915', '20071917', '07-1868', '07-1114', '07-1089', '2007-715', '7552', '6519', '6520', '6526']"
32754-000-000,105  SELLERS ST   PANAMA CITY BEACH 32413,"['18-2197', '16-1351']"
32756-000-000,109  SELLERS ST   PANAMA CITY BEACH 32413,"['17-0667', '15-1316', '9700903', '6455']"
32761-000-000,276  DAFFIN PL   PANAMA CITY BEACH 32413,"['202000598', '5407']"
32765-000-000,17280  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['2010667', '200943']"
32767-020-001,17135  FRONT BEACH RD  1 PANAMA CITY BEACH 32413,"['1594', '0599', '9802220', '9601058']"
32767-020-002,17135  FRONT BEACH RD  2 PANAMA CITY BEACH 32413,"['1594', '0599', '9601059']"
32767-020-003,17135  FRONT BEACH RD  3 PANAMA CITY BEACH 32413,"['1594', '0599', '9601060']"
32770-010-000,113  ARNOLD RD   PANAMA CITY BEACH 32413,"['201904303', '03-01334']"
32770-020-000,111  ARNOLD RD S  PANAMA CITY BEACH 32413,"['17-0658', '17-0634', '14-2291', '13-274']"
32771-000-000,17005  GUAVA AVE   PANAMA CITY BEACH 32413,"['52893', '915467']"
32771-010-000,17008  HERNANDO AVE   PANAMA CITY BEACH 32413,"['17-1757', '13-569', '9801696', '6346', '915461']"
32771-020-000,17007  GUAVA AVE   PANAMA CITY BEACH 32413,['6334']
32771-030-000,17010  HERNANDO AVE   PANAMA CITY BEACH 32413,"['51767', '5990']"
32772-000-000,17012  HERNANDO AVE   PANAMA CITY BEACH 32413,"['16-2326', '6597']"
32773-000-000,16990  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['201901307', '17-0059', '16-1467', '2009133', '9800999', '7098']"
32774-000-000,17101  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['17-0249', '16-1911', '16-1315', '51627', '2005305', '9800768', '9701160', '7026', '6368', '6253', '925829', '925622', '5243']"
32775-000-000,17255  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['201904575', '201900147', '08-0413', '2131', '0853', '6668']"
32777-000-000,271  ARNOLD RD S  PANAMA CITY BEACH 32413,"['16-2432', '6945']"
32778-000-000,17001  HERNANDO AVE   PANAMA CITY BEACH 32413,"['20081501', '651', '6407']"
32779-000-000,17140  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['1562', '2009638', '20062250', '4464', '4472', 'RF0573', '7628', '6612', '93-6215']"
32780-000-000,17138  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['201904304', '2009662', 'S06-0028', '5820', '5682']"
32781-000-000,16181  PC BCH PKWY   PANAMA CITY BEACH 32413,"['15-1774', '15-1765', '15-1765', '13-2058', '07-1439', '2007-638', '4992', '03-01810', '03-01746', '03-01453', '03-01453', '1453', '1275', '2269', '877']"
32783-002-000,16259  LULLWATER DR E  PANAMA CITY BEACH 32413,"['17-0161', '16-0685', '1162', '9801478', '5204']"
32783-004-000,16207  SKY AVE   PANAMA CITY BEACH 32413,"['19-0450', '2072', '1722', '5254', '5255']"
32783-005-000,16209  SKY AVE   PANAMA CITY BEACH 32413,['2011436']
32783-009-000,16220  SKY AVE   PANAMA CITY BEACH 32413,"['51804', '4996']"
32783-020-000,16210  SKY AVE   PANAMA CITY BEACH 32413,['2006576']
32783-030-000,16200  SKY AVE   PANAMA CITY BEACH 32413,['9801668']
32783-035-000,16202  SKY AVE   PANAMA CITY BEACH 32413,['12-1255']
33167-000-000,17306  PC BCH PKWY   PANAMA CITY BEACH 32413,['1428']
33167-010-000,17304  PC BCH PKWY   PANAMA CITY BEACH 32413,['4886']
33171-000-000,109  PALM CIR   PANAMA CITY BEACH 32413,['03-01460']
33171-010-000,111  PALM CIR   PANAMA CITY BEACH 32413,['17-1067']
33171-020-000,113  PALM CIR   PANAMA CITY BEACH 32413,"['42358', '2157']"
33172-000-000,130  CIRCLE DR   PANAMA CITY BEACH 32413,['915472']
33173-010-000,126  CIRCLE DR   PANAMA CITY BEACH 32413,"['2011665', '51768', '92-6455', '925781']"
33174-000-000,124  CIRCLE DR   PANAMA CITY BEACH 32413,"['13-881', '925774']"
33175-000-000,122  CIRCLE DR   PANAMA CITY BEACH 32413,"['15-0426', '925563']"
33176-000-000,116  CIRCLE DR   PANAMA CITY BEACH 32413,"['15-1999', '15-1250', '53237']"
33177-000-000,114  CIRCLE DR   PANAMA CITY BEACH 32413,['1362']
33178-000-000,112  CIRCLE DR   PANAMA CITY BEACH 32413,"['2005334', '925846']"
33178-010-000,109  CIRCLE DR   PANAMA CITY BEACH 32413,"['14-592', '5833']"
33179-000-000,111  CIRCLE DR   PANAMA CITY BEACH 32413,"['51700', '6778']"
33180-000-000,113  CIRCLE DR   PANAMA CITY BEACH 32413,['201902818']
33180-010-000,115  CIRCLE DR   PANAMA CITY BEACH 32413,"['2010811', '2010272', '7100']"
33181-010-000,119  CIRCLE DR   PANAMA CITY BEACH 32413,"['15-0456', '15-0202', '20081779', '20081756', '2004127', '6813']"
33315-000-000,16930  PC BCH PKWY   PANAMA CITY BEACH 32413,"['201904586', '11-1242', 'RF0574', '30258', '5725']"
33316-000-000,118  HENRY AVE   PANAMA CITY BEACH 32413,['4513']
33319-000-000,119  PEARL AVE   PANAMA CITY BEACH 32413,"['201902339', '15-1398', '11-1406', '7252']"
33320-100-000,17155  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['16-1983', '15-1280', '6838', '7050']"
33321-000-000,16726  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['15-0305', '9801111', '9700773', '6962', '5078']"
33327-000-000,16610  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['5082', '6888', '9606183']"
33328-000-000,16450  FRONT BEACH RD   PANAMA CITY BEACH 32413,"['17-0165', '0481', '0189', '7322']"
33331-100-000,16621  FRONT BEACH RD  H. PANAMA CITY BEACH 32413,"['6940', '7657']"
33362-000-000,268  ARNOLD RD S  PANAMA CITY BEACH 32413,"['20103', '6349', '6670']"
33363-000-000,290  ARNOLD RD S  PANAMA CITY BEACH 32413,"['19-00288', '2006394', '9701774', '6359', '5066']"
33364-000-000,258  SAN VINCENTE ST   PANAMA CITY BEACH 32413,['6380']
33365-000-000,234  SAN VINCENTE ST   PANAMA CITY BEACH 32413,['7515']
33367-000-000,230  SAN VINCENTE ST   PANAMA CITY BEACH 32413,['17-1305']
33367-010-000,228  SAN VINCENTE ST   PANAMA CITY BEACH 32413,"['15-2206', '6915', '6396']"
33368-000-000,226 A  SAN VINCENTE ST   PANAMA CITY BEACH 32413,['03-01668']
