Edition,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180
ASCE 7-95,0.0,0.14795918367346947,0.30612244897959195,0.4744897959183673,0.6530612244897956,0.8418367346938777,1.0408163265306123,1.2500000000000004,1.469387755102041,1.6989795918367354,1.9387755102040816,2.1887755102040813,2.4489795918367347,2.7193877551020402,2.9999999999999996,3.2908163265306114,3.591836734693878,3.903061224489795,4.224489795918368,4.556122448979592,4.897959183673469,5.249999999999999,5.612244897959182
ASCE 7-98,0.0,0.14795918367346936,0.30612244897959207,0.4744897959183672,0.6530612244897962,0.8418367346938775,1.0408163265306123,1.2500000000000002,1.469387755102041,1.6989795918367345,1.938775510204082,2.188775510204082,2.4489795918367347,2.7193877551020407,2.9999999999999996,3.2908163265306127,3.591836734693877,3.9030612244897966,4.224489795918368,4.556122448979592,4.897959183673469,5.25,5.612244897959185
ASCE 7-10,0.0,0.14795918367346936,0.30612244897959207,0.4744897959183672,0.6530612244897962,0.8418367346938775,1.0408163265306123,1.2500000000000002,1.469387755102041,1.6989795918367345,1.938775510204082,2.188775510204082,2.4489795918367347,2.7193877551020407,2.9999999999999996,3.2908163265306127,3.591836734693877,3.9030612244897966,4.224489795918368,4.556122448979592,4.897959183673469,5.25,5.612244897959185
ASCE 7-16,0.0,0.14795918367346936,0.30612244897959207,0.4744897959183672,0.6530612244897962,0.8418367346938775,1.0408163265306123,1.2500000000000002,1.469387755102041,1.6989795918367345,1.938775510204082,2.188775510204082,2.4489795918367347,2.7193877551020407,2.9999999999999996,3.2908163265306127,3.591836734693877,3.9030612244897966,4.224489795918368,4.556122448979592,4.897959183673469,5.25,5.612244897959185
