70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0.001
87,0.001
88,0.001
89,0.002
90,0.003
91,0.005
92,0.007
93,0.009
94,0.011
95,0.013
96,0.014
97,0.015
98,0.016
99,0.018
100,0.019
101,0.023
102,0.028
103,0.033
104,0.038
105,0.043
106,0.049
107,0.054
108,0.06
109,0.066
110,0.071
111,0.083
112,0.095
113,0.107
114,0.119
115,0.131
116,0.142
117,0.153
118,0.165
119,0.176
120,0.188
121,0.204
122,0.22
123,0.236
124,0.252
125,0.269
126,0.289
127,0.309
128,0.329
129,0.349
130,0.37
131,0.391
132,0.412
133,0.434
134,0.455
135,0.476
136,0.496
137,0.517
138,0.537
139,0.558
140,0.578
141,0.596
142,0.614
143,0.633
144,0.651
145,0.669
146,0.687
147,0.704
148,0.721
149,0.738
150,0.754
151,0.765
152,0.776
153,0.787
154,0.798
155,0.808
156,0.815
157,0.821
158,0.828
159,0.835
160,0.841
161,0.849
162,0.857
163,0.864
164,0.872
165,0.879
166,0.888
167,0.897
168,0.905
169,0.914
170,0.922
171,0.929
172,0.937
173,0.944
174,0.951
175,0.957
176,0.959
177,0.961
178,0.964
179,0.966
180,0.968
181,0.97
182,0.971
183,0.972
184,0.974
185,0.975
186,0.977
187,0.978
188,0.98
189,0.982
190,0.983
191,0.985
192,0.986
193,0.987
194,0.989
195,0.99
196,0.992
197,0.993
198,0.995
199,0.997
