70,0.002
71,0.003
72,0.004
73,0.005
74,0.006
75,0.006
76,0.006
77,0.005
78,0.005
79,0.004
80,0.004
81,0.004
82,0.004
83,0.004
84,0.004
85,0.004
86,0.004
87,0.003
88,0.003
89,0.002
90,0.002
91,0.003
92,0.004
93,0.005
94,0.006
95,0.006
96,0.006
97,0.006
98,0.006
99,0.006
100,0.006
101,0.006
102,0.006
103,0.006
104,0.006
105,0.006
106,0.006
107,0.005
108,0.005
109,0.005
110,0.004
111,0.004
112,0.004
113,0.004
114,0.004
115,0.004
116,0.005
117,0.005
118,0.005
119,0.006
120,0.006
121,0.006
122,0.006
123,0.006
124,0.006
125,0.006
126,0.006
127,0.005
128,0.004
129,0.003
130,0.002
131,0.002
132,0.002
133,0.002
134,0.002
135,0.002
136,0.003
137,0.003
138,0.003
139,0.004
140,0.004
141,0.004
142,0.004
143,0.004
144,0.004
145,0.004
146,0.004
147,0.004
148,0.004
149,0.004
150,0.004
151,0.004
152,0.003
153,0.003
154,0.003
155,0.002
156,0.003
157,0.004
158,0.005
159,0.005
160,0.006
161,0.006
162,0.005
163,0.005
164,0.005
165,0.004
166,0.004
167,0.004
168,0.004
169,0.004
170,0.004
171,0.005
172,0.005
173,0.005
174,0.006
175,0.006
176,0.006
177,0.006
178,0.006
179,0.006
180,0.006
181,0.006
182,0.005
183,0.004
184,0.003
185,0.002
186,0.002
187,0.002
188,0.002
189,0.002
190,0.002
191,0.002
192,0.002
193,0.002
194,0.002
195,0.002
196,0.002
197,0.001
198,0.001
199,0
