70,0
71,0.001
72,0.003
73,0.004
74,0.005
75,0.006
76,0.007
77,0.007
78,0.008
79,0.008
80,0.009
81,0.009
82,0.009
83,0.01
84,0.01
85,0.011
86,0.013
87,0.015
88,0.016
89,0.018
90,0.021
91,0.026
92,0.031
93,0.035
94,0.04
95,0.045
96,0.052
97,0.06
98,0.067
99,0.074
100,0.082
101,0.094
102,0.107
103,0.12
104,0.132
105,0.145
106,0.164
107,0.182
108,0.201
109,0.219
110,0.238
111,0.261
112,0.284
113,0.306
114,0.329
115,0.351
116,0.372
117,0.393
118,0.414
119,0.435
120,0.456
121,0.479
122,0.501
123,0.524
124,0.547
125,0.568
126,0.587
127,0.605
128,0.623
129,0.642
130,0.66
131,0.675
132,0.691
133,0.707
134,0.723
135,0.739
136,0.757
137,0.774
138,0.792
139,0.809
140,0.827
141,0.839
142,0.852
143,0.864
144,0.877
145,0.889
146,0.897
147,0.905
148,0.913
149,0.921
150,0.928
151,0.931
152,0.934
153,0.937
154,0.94
155,0.943
156,0.946
157,0.948
158,0.95
159,0.952
160,0.955
161,0.959
162,0.964
163,0.968
164,0.972
165,0.976
166,0.979
167,0.981
168,0.984
169,0.987
170,0.99
171,0.99
172,0.99
173,0.991
174,0.991
175,0.992
176,0.993
177,0.994
178,0.994
179,0.995
180,0.996
181,0.996
182,0.997
183,0.997
184,0.998
185,0.998
186,0.999
187,1
188,1.001
189,1.002
190,1.002
191,1.002
192,1.002
193,1.002
194,1.002
195,1.002
196,1.002
197,1.002
198,1.002
199,1.002
